# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Fri Mar 11 13:14:43 2022
#
# User preference: *
#
# CONSTRAINT:  where (st_nrvc <> 0)
# CONSTRAINT:  order by st_rotp desc, st_nrvc asc
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN default_flag:   Default Parameter Set
# COLUMN sy_snum:        Number of Stars
# COLUMN cb_flag:        Circumbinary Flag
# COLUMN rv_flag:        Detected by Radial Velocity Variations
# COLUMN soltype:        Solution Type
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au])
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_masse:       Planet Mass [Earth Mass]
# COLUMN pl_masseerr1:   Planet Mass [Earth Mass] Upper Unc.
# COLUMN pl_masseerr2:   Planet Mass [Earth Mass] Lower Unc.
# COLUMN pl_masselim:    Planet Mass [Earth Mass] Limit Flag
# COLUMN pl_msinie:      Planet Mass*sin(i) [Earth Mass]
# COLUMN pl_msinieerr1:  Planet Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_msinieerr2:  Planet Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_msinielim:   Planet Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_met:         Stellar Metallicity [dex]
# COLUMN st_meterr1:     Stellar Metallicity Upper Unc. [dex]
# COLUMN st_meterr2:     Stellar Metallicity Lower Unc. [dex]
# COLUMN st_metlim:      Stellar Metallicity Limit Flag
# COLUMN st_metratio:    Stellar Metallicity Ratio
# COLUMN st_age:         Stellar Age [Gyr]
# COLUMN st_ageerr1:     Stellar Age Upper Unc. [Gyr]
# COLUMN st_ageerr2:     Stellar Age Lower Unc. [Gyr]
# COLUMN st_agelim:      Stellar Age Limit Flag
# COLUMN st_rotp:        Stellar Rotational Period [days]
# COLUMN st_rotperr1:    Stellar Rotational Period [days] Upper Unc.
# COLUMN st_rotperr2:    Stellar Rotational Period [days] Lower Unc.
# COLUMN st_rotplim:     Stellar Rotational Period Limit Flag
# COLUMN glat:           Galactic Latitude [deg]
# COLUMN glon:           Galactic Longitude [deg]
# COLUMN sy_pm:          Total Proper Motion [mas/yr]
# COLUMN sy_pmerr1:      Total Proper Motion Upper Unc [mas/yr]
# COLUMN sy_pmerr2:      Total Proper Motion Lower Unc [mas/yr]
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_disterr1:    Distance [pc] Upper Unc
# COLUMN sy_disterr2:    Distance [pc] Lower Unc
# COLUMN st_nrvc:        Number of Radial Velocity Time Series
#
loc_rowid,pl_name,hostname,default_flag,sy_snum,cb_flag,rv_flag,soltype,pl_controv_flag,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_masse,pl_masseerr1,pl_masseerr2,pl_masselim,pl_msinie,pl_msinieerr1,pl_msinieerr2,pl_msinielim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_age,st_ageerr1,st_ageerr2,st_agelim,st_rotp,st_rotperr1,st_rotperr2,st_rotplim,glat,glon,sy_pm,sy_pmerr1,sy_pmerr2,sy_dist,sy_disterr1,sy_disterr2,st_nrvc
31981,XO-2 N b,XO-2 N,0,2,0,1,Published Confirmed,0,2.61585922,0.00000028,-0.00000028,0,0.036650,0.000640,-0.000640,0,189.10885,6.99226,-6.67443,0,,,,,0.006000,,,1,0.96,0.05,-0.05,0,0.430,0.050,-0.050,0,,7.800,1.200,-1.300,0,28.60,1.30,-1.30,0,29.32831,168.28983,157.1107895,0.0516932,-0.0516932,154.2730000,1.4590000,-1.4330000,3
2371,HD 50499 b,HD 50499,1,1,0,1,Published Confirmed,0,2447.10000000,21.92000000,-21.72000000,0,3.833000,0.030500,-0.030000,0,,,,,519.96988,5.40311,-5.40311,0,0.266000,0.044000,-0.044000,0,1.25,0.02,-0.02,0,0.260,0.040,-0.040,0,[Fe/H],2.391,0.633,-0.633,0,25.00,,,0,-14.62598,243.87782,97.1708763,0.0430522,-0.0430522,46.2845000,0.0557000,-0.0555000,1
2317,HD 4208 b,HD 4208,1,1,0,1,Published Confirmed,0,832.97000000,2.15000000,-1.89000000,0,1.662000,0.015000,-0.015000,0,,,,,257.44230,4.44962,-4.76745,0,0.042000,0.039000,-0.029000,0,0.88,0.02,-0.02,0,-0.280,0.020,-0.020,0,[Fe/H],3.813,2.970,-2.970,0,25.00,,,0,-88.32478,54.00797,347.3074549,0.0611925,-0.0611925,34.1937000,0.0681000,-0.0678000,2
1072,HATS-2 b,HATS-2,0,1,0,1,Published Confirmed,0,1.35413300,0.00000100,-0.00000100,0,0.022980,0.000320,-0.000320,0,486.27990,38.13960,-73.10090,0,,,,,0.290000,,,1,0.88,0.04,-0.04,0,0.150,0.050,-0.050,0,,9.700,2.900,-2.900,0,24.98,0.04,-0.04,0,37.92210,283.96382,46.4383031,0.0465435,-0.0465435,341.9250000,3.6740000,-3.5980000,3
1445,HD 136352 b,HD 136352,0,1,0,1,Published Confirmed,0,11.58240000,0.00240000,-0.00250000,0,0.093400,0.003700,-0.004000,0,,,,,4.81000,0.59000,-0.56000,0,0.140000,0.080000,-0.080000,0,0.81,,,0,-0.340,0.010,-0.010,0,[Fe/H],,,,,23.80,3.10,-3.10,0,7.38103,327.07069,1647.3395676,0.1676637,-0.1676637,14.6820000,0.0199000,-0.0198000,1
1447,HD 136352 b,HD 136352,1,1,0,1,Published Confirmed,0,11.57797000,0.00008000,-0.00013000,0,0.096400,0.002800,-0.002800,0,4.72000,0.42000,-0.42000,0,,,,,0.000000,,,0,0.87,0.04,-0.04,0,-0.240,0.050,-0.050,0,[M/H],12.300,1.200,-2.900,0,23.80,3.10,-3.10,0,7.38103,327.07069,1647.3395676,0.1676637,-0.1676637,14.6820000,0.0199000,-0.0198000,1
1448,HD 136352 c,HD 136352,0,1,0,1,Published Confirmed,0,27.58210000,0.00890000,-0.00860000,0,0.166600,0.006600,-0.007200,0,,,,,10.80000,1.08000,-1.05000,0,0.040000,0.050000,-0.030000,0,0.81,,,0,-0.340,0.010,-0.010,0,[Fe/H],,,,,23.80,3.10,-3.10,0,7.38103,327.07069,1647.3395676,0.1676637,-0.1676637,14.6820000,0.0199000,-0.0198000,1
1450,HD 136352 c,HD 136352,1,1,0,1,Published Confirmed,0,27.59221000,0.00011000,-0.00011000,0,0.172100,0.005000,-0.005000,0,11.24000,0.65000,-0.63000,0,,,,,0.000000,,,0,0.87,0.04,-0.04,0,-0.240,0.050,-0.050,0,[M/H],12.300,1.200,-2.900,0,23.80,3.10,-3.10,0,7.38103,327.07069,1647.3395676,0.1676637,-0.1676637,14.6820000,0.0199000,-0.0198000,1
1451,HD 136352 d,HD 136352,0,1,0,1,Published Confirmed,0,107.59830000,0.27960000,-0.26690000,0,0.412800,0.016300,-0.017500,0,,,,,8.58000,1.18000,-1.15000,0,0.090000,0.100000,-0.070000,0,0.81,,,0,-0.340,0.010,-0.010,0,[Fe/H],,,,,23.80,3.10,-3.10,0,7.38103,327.07069,1647.3395676,0.1676637,-0.1676637,14.6820000,0.0199000,-0.0198000,1
1453,HD 136352 d,HD 136352,1,1,0,1,Published Confirmed,0,107.24500000,0.05000000,-0.05000000,0,0.425000,0.012000,-0.012000,0,8.82000,0.93000,-0.92000,0,,,,,0.000000,,,0,0.87,0.04,-0.04,0,-0.240,0.050,-0.050,0,[M/H],12.300,1.200,-2.900,0,23.80,3.10,-3.10,0,7.38103,327.07069,1647.3395676,0.1676637,-0.1676637,14.6820000,0.0199000,-0.0198000,1
31781,WASP-6 b,WASP-6,0,1,0,1,Published Confirmed,0,3.36100239,0.00000037,-0.00000037,0,0.042170,0.000790,-0.001200,0,153.51189,8.26358,-9.53490,0,,,,,0.070000,,,1,0.88,0.05,-0.08,0,0.200,0.090,-0.090,0,,11.000,3.000,-7.000,0,23.80,0.15,-0.15,0,-67.19545,38.73059,43.6387439,0.0641803,-0.0641803,197.1190000,1.6320000,-1.6070000,2
2370,HD 50499 b,HD 50499,0,1,0,1,Published Confirmed,0,2483.70000000,18.26250000,-18.26250000,0,3.930000,0.070000,-0.070000,0,,,,,460.85350,25.42640,-25.42640,0,0.270000,0.040000,-0.030000,0,1.31,0.07,-0.07,0,0.380,0.030,-0.030,0,[Fe/H],2.400,0.560,-0.560,0,22.40,1.00,-1.00,0,-14.62598,243.87782,97.1708763,0.0430522,-0.0430522,46.2845000,0.0557000,-0.0555000,1
2373,HD 50499 c,HD 50499,1,1,0,1,Published Confirmed,0,8619.90000000,2622.49500000,-405.42750000,0,9.020000,1.730000,-0.330000,0,,,,,931.24190,232.01590,-57.20940,0,0.000000,0.140000,-0.020000,0,1.31,0.07,-0.07,0,0.380,0.030,-0.030,0,[Fe/H],2.400,0.560,-0.560,0,22.40,1.00,-1.00,0,-14.62598,243.87782,97.1708763,0.0430522,-0.0430522,46.2845000,0.0557000,-0.0555000,1
31650,WASP-4 b,WASP-4,0,1,0,1,Published Confirmed,0,1.33823162,0.00000007,-0.00000007,0,0.022870,0.000090,-0.000090,0,371.86110,4.76745,-4.76745,0,,,,,0.003300,,,1,0.89,0.01,-0.01,0,0.050,0.040,-0.040,0,,7.000,2.900,-2.900,0,22.20,3.30,-3.30,0,-68.29575,344.49240,88.0729150,0.0479378,-0.0479378,267.2060000,3.7710000,-3.6700000,1
502,GJ 3470 b,GJ 3470,0,1,0,1,Published Confirmed,0,3.33664900,0.00008400,-0.00008100,0,,,,,12.58000,1.31000,-1.28000,0,,,,,0.114000,0.052000,-0.051000,0,0.51,0.06,-0.06,0,0.200,0.100,-0.100,0,[Fe/H],1.650,1.350,-1.350,0,21.54,0.49,-0.49,0,21.75667,206.23529,194.3609859,0.1028126,-0.1028126,29.4214000,0.0508000,-0.0507000,1
1789,HD 187085 b,HD 187085,1,1,0,1,Published Confirmed,0,1019.74000000,21.29000000,-22.58000000,0,2.100000,0.032000,-0.032000,0,,,,,265.70588,3.49613,-3.49613,0,0.251000,0.221000,-0.191000,0,1.19,0.02,-0.02,0,0.120,0.040,-0.040,0,[Fe/H],2.747,0.838,-0.838,0,21.00,,,0,-27.12011,2.20149,103.5954175,0.0523513,-0.0523513,45.8993000,0.0938000,-0.0935000,1
1640,HD 16175 b,HD 16175,0,1,0,1,Published Confirmed,0,995.40000000,2.80000000,-2.80000000,0,2.148000,0.076000,-0.076000,0,,,,,1516.04910,117.59710,-117.59710,0,0.637000,0.020000,-0.020000,0,1.34,0.14,-0.14,0,0.370,0.030,-0.030,0,[Fe/H],3.300,0.500,-0.500,0,19.70,5.50,-5.50,0,-16.64016,143.08388,56.6953717,0.0828735,-0.0828735,59.8590000,0.2478000,-0.2457000,1
27195,Kepler-75 b,Kepler-75,0,1,0,1,Published Confirmed,0,8.88491160,0.00000340,-0.00000340,0,0.081700,0.001200,-0.001200,0,3210.08300,114.41880,-111.24050,0,,,,,0.570400,0.009300,-0.009400,0,0.91,0.04,-0.04,0,0.300,0.120,-0.120,0,,6.200,3.500,-2.800,0,19.18,0.25,-0.25,0,9.71930,69.19995,8.3565657,0.0448264,-0.0448264,835.3560000,18.7610000,-17.9680000,2
30850,Qatar-2 b,Qatar-2,0,1,0,1,Published Confirmed,0,1.33711655,0.00000004,-0.00000004,0,0.021600,0.000570,-0.000570,0,826.35800,286.04700,-286.04700,0,,,,,0.000000,,,0,0.74,0.04,-0.04,0,-0.020,0.080,-0.080,0,[Fe/H],1.400,0.300,-0.300,0,18.50,1.90,-1.90,0,53.16778,327.95632,89.5001770,0.0661233,-0.0661233,181.3740000,1.2180000,-1.2030000,1
30857,Qatar-2 b,Qatar-2,0,1,0,1,Published Confirmed,0,1.33711677,0.00000010,-0.00000010,0,0.021360,0.000240,-0.000240,0,783.76878,19.70546,-19.70546,0,,,,,0.000000,,,0,0.73,0.02,-0.02,0,,,,,,,,,,18.00,0.20,-0.20,0,53.16778,327.95632,89.5001770,0.0661233,-0.0661233,181.3740000,1.2180000,-1.2030000,1
31734,WASP-5 b,WASP-5,0,1,0,1,Published Confirmed,0,1.62842953,0.00000052,-0.00000052,0,0.027390,0.000390,-0.000390,0,505.34970,16.84499,-16.52716,0,,,,,0.012000,,,1,1.03,0.04,-0.04,0,0.090,0.090,-0.090,0,,5.600,2.200,-2.200,0,16.20,0.40,-0.40,0,-72.01819,337.59323,17.5478704,0.0448809,-0.0448809,309.1370000,3.4140000,-3.3410000,1
31684,WASP-46 b,WASP-46,0,1,0,1,Published Confirmed,0,1.43037000,0.00000230,-0.00000230,0,0.023340,0.000610,-0.000650,0,603.87700,34.96130,-34.96130,0,,,,,0.022000,,,1,0.83,0.07,-0.07,0,0.370,0.130,-0.130,0,,9.600,3.400,-4.200,0,16.00,1.00,-1.00,0,-42.07383,340.69768,20.3996979,0.0425257,-0.0425257,375.3100000,4.4620000,-4.3600000,1
31539,WASP-22 b,WASP-22,0,1,0,1,Published Confirmed,0,3.53269000,0.00004000,-0.00004000,0,0.046800,0.000400,-0.000400,0,177.98480,6.35660,-6.35660,0,,,,,0.023000,0.012000,-0.012000,0,1.10,0.30,-0.30,0,-0.050,0.080,-0.080,0,[Fe/H],3.000,1.000,-1.000,0,16.00,3.00,-3.00,0,-53.92335,216.79640,26.5752608,0.0591911,-0.0591911,317.6520000,5.6380000,-5.4470000,2
799,HAT-P-21 b,HAT-P-21,0,1,0,1,Published Confirmed,0,4.12448100,0.00000700,-0.00000700,0,0.049500,0.000720,-0.000750,0,1261.78510,41.31790,-41.31790,0,,,,,0.217000,0.010000,-0.010000,0,0.95,0.04,-0.04,0,0.010,0.080,-0.080,0,,10.200,2.500,-2.500,0,15.90,0.80,-0.80,0,67.46360,169.32461,13.2872218,0.0613674,-0.0613674,277.2780000,3.2150000,-3.1440000,1
31662,WASP-43 b,WASP-43,0,1,0,1,Published Confirmed,0,0.81347398,0.00000004,-0.00000004,0,0.015040,0.000290,-0.000290,0,635.02434,25.10857,-25.10857,0,,,,,0.000000,,,0,0.69,0.04,-0.04,0,-0.010,0.150,-0.150,0,[Fe/H],,,,,15.60,0.40,-0.40,0,37.86975,252.78676,56.8007302,0.0677704,-0.0677704,86.7467000,0.3281000,-0.3257000,1
31670,WASP-43 b,WASP-43,0,1,0,1,Published Confirmed,0,0.81347437,0.00000013,-0.00000013,0,0.015280,0.000170,-0.000180,0,651.55150,15.89150,-16.52716,0,,,,,0.006200,,,1,0.72,0.03,-0.03,0,0.050,0.170,-0.170,0,,7.000,7.000,-7.000,0,15.60,0.40,-0.40,0,37.86975,252.78676,56.8007302,0.0677704,-0.0677704,86.7467000,0.3281000,-0.3257000,1
31862,WASP-77 A b,WASP-77 A,0,2,0,1,Published Confirmed,0,1.36003090,0.00000200,-0.00000200,0,0.024050,0.000360,-0.000360,0,560.33429,17.48065,-17.16282,0,,,,,0.007500,,,1,1.00,0.04,-0.04,0,0.000,0.110,-0.110,0,,5.800,2.900,-1.800,0,15.40,0.40,-0.40,0,-59.43598,176.35044,93.9016729,0.1287953,-0.1287953,105.1660000,1.2090000,-1.1820000,2
797,HAT-P-20 b,HAT-P-20,0,1,0,1,Published Confirmed,0,2.87531694,0.00000019,-0.00000019,0,0.035930,0.000290,-0.000290,0,2294.73260,114.41880,-114.41880,0,,,,,0.017200,0.001600,-0.001600,0,0.74,0.04,-0.04,0,0.220,0.090,-0.090,0,[Fe/H],,,,,14.48,0.02,-0.02,0,18.39436,194.41535,96.3636397,0.0599735,-0.0599735,71.0374000,0.1994000,-0.1983000,1
1698,HD 170469 b,HD 170469,0,2,0,1,Published Confirmed,0,1145.00000000,18.00000000,-18.00000000,0,2.100000,,,0,,,,,212.94000,,,0,0.110000,0.080000,-0.080000,0,1.14,0.01,-0.05,0,0.300,0.030,-0.030,0,[Fe/H],6.700,0.600,-0.900,0,13.00,,,0,10.19103,40.94007,51.4729191,0.0711606,-0.0711606,60.1780000,0.1491000,-0.1484000,1
1707,HD 17156 b,HD 17156,0,1,0,1,Published Confirmed,0,21.20000000,0.30000000,-0.30000000,0,0.150000,,,0,,,,,991.59000,,,0,0.670000,0.080000,-0.080000,0,1.20,0.05,-0.05,0,0.240,0.030,-0.030,0,[Fe/H],5.700,0.700,-1.000,0,12.80,,,0,10.99370,131.99027,96.8491965,0.0634664,-0.0634664,78.0863000,0.2397000,-0.2383000,8
1337,HD 11506 b,HD 11506,0,1,0,1,Published Confirmed,0,1405.00000000,45.00000000,-45.00000000,0,2.480000,,,0,,,,,1506.45000,,,0,0.300000,0.100000,-0.100000,0,1.19,0.05,-0.05,0,0.310,0.030,-0.030,0,[Fe/H],5.400,0.800,-0.800,0,12.60,,,0,-73.99475,187.75857,100.1591624,0.0792815,-0.0792815,51.2610000,0.1351000,-0.1343000,1
1198,HD 102195 b,HD 102195,0,1,0,1,Published Confirmed,0,4.11434000,0.00089000,-0.00089000,0,0.049100,,,0,,,,,155.10104,4.76745,-4.76745,0,0.140000,,,1,0.93,0.02,-0.02,0,0.096,0.032,-0.032,0,[Fe/H],2.400,1.800,-1.800,0,12.30,0.20,-0.20,0,61.04918,267.21723,220.1843333,0.0979494,-0.0979494,29.3386000,0.0482000,-0.0480000,4
2093,HD 231701 b,HD 231701,0,1,0,1,Published Confirmed,0,141.60000000,2.80000000,-2.80000000,0,0.530000,,,0,,,,,343.24000,,,0,0.100000,0.080000,-0.080000,0,1.14,0.04,-0.03,0,0.070,0.030,-0.030,0,[Fe/H],4.900,0.700,-0.700,0,12.20,,,0,-1.21527,52.17526,65.2671332,0.0532396,-0.0532396,108.8770000,0.4710000,-0.4670000,1
32104,ups And b,ups And,0,2,0,1,Published Confirmed,0,4.61100000,0.00500000,-0.00500000,0,0.057000,,,0,,,,,216.12440,,,0,0.109000,0.040000,-0.040000,0,1.20,,,0,0.090,,,0,[Fe/H],3.000,,,0,12.00,,,0,-20.66791,132.00045,419.8574185,0.5392779,-0.5392779,13.4054000,0.0635000,-0.0629000,10
1826,HD 189733 b,HD 189733,0,2,0,1,Published Confirmed,0,2.21857520,0.00000008,-0.00000008,0,0.031000,0.000590,-0.000610,0,356.92309,14.30235,-14.30235,0,,,,,0.003900,,,1,0.81,0.05,-0.05,0,0.030,0.080,-0.080,0,,6.800,5.200,-4.400,0,11.95,0.01,-0.01,0,-3.92282,60.96214,250.2466863,0.0488035,-0.0488035,19.7638000,0.0128000,-0.0127000,2
31282,WASP-10 b,WASP-10,0,1,0,1,Published Confirmed,0,3.09272932,0.00000032,-0.00000032,0,0.037800,0.001300,-0.001400,0,1020.23430,73.10090,-76.27920,0,,,,,0.060100,0.006400,-0.004600,0,0.75,0.08,-0.08,0,0.030,0.200,-0.200,0,,7.000,6.000,-3.000,0,11.91,0.05,-0.05,0,-27.14412,100.11200,35.6238642,0.0496734,-0.0496734,140.9980000,0.7500000,-0.7420000,2
31593,WASP-32 b,WASP-32,0,1,0,1,Published Confirmed,0,2.71865910,0.00000240,-0.00000240,0,0.039040,0.000620,-0.000610,0,1109.22670,38.13960,-34.96130,0,,,,,0.004000,,,1,1.07,0.05,-0.05,0,0.130,0.100,-0.100,0,,2.220,0.620,-0.730,0,11.60,1.00,-1.00,0,-60.40423,104.68518,16.6967089,0.0621270,-0.0621270,275.9940000,3.3440000,-3.2670000,1
31597,WASP-32 b,WASP-32,0,1,0,1,Published Confirmed,0,2.71865900,0.00000800,-0.00000800,0,,,,,1144.18800,22.24810,-22.24810,0,,,,,0.018000,0.006500,-0.006500,0,1.10,0.03,-0.03,0,-0.130,,,0,[M/H],,,,,11.60,1.00,-1.00,0,-60.40423,104.68518,16.6967089,0.0621270,-0.0621270,275.9940000,3.3440000,-3.2670000,1
1955,HD 209458 b,HD 209458,0,1,0,1,Published Confirmed,0,3.52474859,0.00000038,-0.00000038,0,0.047070,0.000450,-0.000470,0,216.76006,4.44962,-4.76745,0,,,,,0.008100,,,1,1.12,0.03,-0.03,0,0.000,0.050,-0.050,0,,3.100,0.800,-0.700,0,10.65,0.75,-0.75,0,-28.52705,76.75338,34.5682789,0.0809570,-0.0809570,48.3016000,0.1240000,-0.1234000,5
1383,HD 125612 b,HD 125612,0,2,0,1,Published Confirmed,0,510.00000000,14.00000000,-14.00000000,0,1.200000,,,0,,,,,1112.40500,,,0,0.380000,0.050000,-0.050000,0,1.10,0.04,-0.03,0,0.240,0.030,-0.030,0,[Fe/H],2.100,1.800,-1.000,0,10.50,,,0,40.39538,331.38949,90.3893674,0.0874736,-0.0874736,57.6207000,0.1644000,-0.1635000,1
31509,WASP-19 b,WASP-19,0,1,0,1,Published Confirmed,0,0.78883960,0.00000100,-0.00000100,0,0.016490,0.000530,-0.000560,0,367.72931,24.15508,-24.79074,0,,,,,0.006100,,,1,0.96,0.09,-0.10,0,0.020,0.090,-0.090,0,,5.500,8.500,-4.500,0,10.50,0.20,-0.20,0,6.77589,273.40535,39.4024365,0.0407048,-0.0407048,268.3250000,1.7200000,-1.6980000,1
265,CoRoT-4 b,CoRoT-4,0,1,0,1,Published Confirmed,0,9.20205000,0.00037000,-0.00037000,0,0.090250,0.000680,-0.000550,0,223.43449,22.56593,-23.20159,0,,,,,0.140000,,,1,1.16,0.03,-0.02,0,0.050,0.070,-0.070,0,,1.000,1.000,-0.300,0,8.90,1.10,-1.10,0,-0.89847,213.22759,5.3458377,0.0463334,-0.0463334,726.4120000,15.1810000,-14.5820000,2
272,CoRoT-6 b,CoRoT-6,0,1,0,1,Published Confirmed,0,8.88659300,0.00004000,-0.00004000,0,0.085400,0.001300,-0.001400,0,937.59850,88.99240,-88.99240,0,,,,,0.180000,,,1,1.05,0.05,-0.05,0,0.200,0.100,-0.100,0,,2.500,2.100,-1.700,0,6.40,0.50,-0.50,0,4.61580,38.06304,5.8112583,0.0432549,-0.0432549,645.2940000,12.4530000,-11.9970000,1
216,CoRoT-18 b,CoRoT-18,0,1,0,1,Published Confirmed,0,1.90006930,0.00000280,-0.00000280,0,0.029500,0.001500,-0.001700,0,1099.69180,120.77540,-120.77540,0,,,,,0.025000,,,1,0.95,0.15,-0.15,0,0.100,0.100,-0.100,0,,0.600,0.000,-0.600,0,5.40,0.40,-0.40,0,-4.18491,210.81910,4.0100233,0.0664699,-0.0664699,764.8890000,27.6140000,-25.7840000,3
223,CoRoT-2 b,CoRoT-2,0,2,0,1,Published Confirmed,0,1.74299673,0.00000031,-0.00000031,0,0.028100,0.000570,-0.000580,0,1048.83900,60.38770,-57.20940,0,,,,,0.024000,,,1,0.97,0.06,-0.06,0,0.000,0.100,-0.100,0,,2.700,3.200,-2.700,0,4.52,0.02,-0.02,0,-7.29102,38.26267,11.4550454,0.0745396,-0.0745396,213.2830000,2.4850000,-2.4300000,5
32093,tau Boo b,tau Boo,0,2,0,1,Published Confirmed,0,3.31280000,0.00020000,-0.00020000,0,0.046200,,,0,,,,,1229.95000,,,0,0.018000,0.016000,-0.016000,0,1.20,,,1,0.280,,,0,[Fe/H],2.000,,,0,4.00,,,0,73.89072,358.93289,472.3602962,0.7058742,-0.7058742,15.6521000,0.0847000,-0.0838000,3
3,11 UMi b,11 UMi,0,1,0,1,Published Confirmed,0,,,,,1.510000,0.060000,-0.050000,0,,,,,3432.40000,381.40000,-413.20000,0,,,,,1.70,0.40,-0.30,0,,,,,,,,,,,,,,41.04437,108.71900,10.6790187,0.2188062,-0.2188062,125.3210000,1.9765000,-1.9765000,1
4,11 UMi b,11 UMi,1,1,0,1,Published Confirmed,0,516.21997000,3.20000000,-3.20000000,0,1.530000,0.070000,-0.070000,0,,,,,4684.81420,794.57500,-794.57500,0,0.080000,0.030000,-0.030000,0,2.78,0.69,-0.69,0,-0.020,,,0,[Fe/H],,,,,,,,,41.04437,108.71900,10.6790187,0.2188062,-0.2188062,125.3210000,1.9765000,-1.9765000,1
5,11 UMi b,11 UMi,0,1,0,1,Published Confirmed,0,516.22000000,3.25000000,-3.25000000,0,1.540000,0.070000,-0.070000,0,,,,,3337.07000,785.01000,-785.01000,0,0.080000,0.030000,-0.030000,0,1.80,0.25,-0.25,0,0.040,0.040,-0.040,0,[Fe/H],1.560,0.540,-0.540,0,,,,,41.04437,108.71900,10.6790187,0.2188062,-0.2188062,125.3210000,1.9765000,-1.9765000,1
6,14 And b,14 And,0,1,0,1,Published Confirmed,0,,,,,0.680000,0.030000,-0.060000,0,,,,,1017.00000,127.10000,-190.70000,0,,,,,1.20,0.40,-0.30,0,,,,,,,,,,,,,,-21.05141,106.41269,299.2526179,0.1826842,-0.1826842,75.4392000,0.7140000,-0.7140000,1
7,14 And b,14 And,1,1,0,1,Published Confirmed,0,185.84000000,0.23000000,-0.23000000,0,0.830000,,,0,,,,,1525.50000,,,0,0.000000,,,0,2.20,0.10,-0.20,0,-0.240,0.030,-0.030,0,[Fe/H],,,,,,,,,-21.05141,106.41269,299.2526179,0.1826842,-0.1826842,75.4392000,0.7140000,-0.7140000,1
22,18 Del b,18 Del,1,2,0,1,Published Confirmed,0,993.30000000,3.20000000,-3.20000000,0,2.600000,,,0,,,,,3273.50000,,,0,0.080000,0.010000,-0.010000,0,2.30,,,0,-0.052,0.023,-0.023,0,[Fe/H],,,,,,,,,-21.97480,58.69121,60.6038527,0.1566766,-0.1566766,76.2220000,0.6217000,-0.6217000,1
23,18 Del b,18 Del,0,2,0,1,Published Confirmed,0,,,,,2.540000,0.040000,-0.040000,0,,,,,3127.30000,95.30000,-95.30000,0,,,,,2.10,0.10,-0.10,0,,,,,,,,,,,,,,-21.97480,58.69121,60.6038527,0.1566766,-0.1566766,76.2220000,0.6217000,-0.6217000,1
42,30 Ari B b,30 Ari B,0,4,0,1,Published Confirmed,0,345.40000000,3.80000000,-3.80000000,0,1.010000,0.010000,-0.010000,0,,,,,2097.67800,286.04700,-286.04700,0,0.180000,0.110000,-0.110000,0,1.16,0.04,-0.04,0,,,,,,,,,,,,,,-32.30930,151.47681,141.8135318,0.0831079,-0.0831079,44.6570000,0.1039000,-0.1034000,1
43,30 Ari B b,30 Ari B,0,4,0,1,Published Confirmed,0,335.10000000,2.50000000,-2.50000000,0,0.995000,0.012000,-0.012000,0,,,,,3140.03000,298.75000,-298.75000,0,0.289000,0.092000,-0.092000,0,1.16,0.04,-0.04,0,0.245,0.195,-0.195,0,[Fe/H],0.910,0.830,-0.830,0,,,,,-32.30930,151.47681,141.8135318,0.0831079,-0.0831079,44.6570000,0.1039000,-0.1034000,1
